FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.164904130,fa1760de-1edd-a027-67cf-334182c10783,POINT (-102.19769 31.44166),2022-02-07T07:33:00,313.73,272.05,0.75,0.77,2.8,night,nominal,2022-02-07T11:58:23.292,2022-02-07T11:58:23.292
nasa_fire.164904129,c4842fc3-5dc8-ceec-29b1-611ba859f2a3,POINT (-102.63813 31.49957),2022-02-07T07:33:00,333.95,273.52,0.79,0.78,7.66,night,nominal,2022-02-07T11:58:23.28,2022-02-07T11:58:23.28
nasa_fire.164904127,8aa6fc96-2718-89e2-8127-bd1ed4d199ac,POINT (-102.63632 31.49948),2022-02-07T07:33:00,297.7,272.75,0.79,0.78,4.58,night,nominal,2022-02-07T11:58:23.249,2022-02-07T11:58:23.249
nasa_fire.164904131,d3895599-3a31-91f7-9ebb-50ea76f5b739,POINT (-102.18936 31.44139),2022-02-07T07:33:00,309.5,271.55,0.75,0.77,2.8,night,nominal,2022-02-07T11:58:23.303,2022-02-07T11:58:23.303
nasa_fire.164904122,7f407fe8-1a99-234c-2d90-6304beecd320,POINT (-101.19719 31.74291),2022-02-07T07:33:00,295.78,271.48,0.66,0.73,0.76,night,nominal,2022-02-07T11:58:23.194,2022-02-07T11:58:23.195
nasa_fire.164904128,404f4138-8c23-f044-594a-56882ad02290,POINT (-102.6469 31.49985),2022-02-07T07:33:00,327.53,273.15,0.79,0.78,9.86,night,nominal,2022-02-07T11:58:23.266,2022-02-07T11:58:23.266
nasa_fire.164904120,6a8fa860-ade8-e568-08c3-f90db775a8ad,POINT (-100.68743 32.04908),2022-02-07T07:33:00,299.87,271.9,0.62,0.71,0.73,night,nominal,2022-02-07T11:58:23.172,2022-02-07T11:58:23.172
nasa_fire.164904125,b5f9f6a2-6e94-68ef-4def-ddd4950f67f1,POINT (-102.64458 31.50706),2022-02-07T07:33:00,309.34,272.86,0.79,0.78,2.56,night,nominal,2022-02-07T11:58:23.228,2022-02-07T11:58:23.228
nasa_fire.164904126,e8b3a740-b522-585e-89e3-38bc2c9f08b3,POINT (-102.64509 31.49971),2022-02-07T07:33:00,338.64,274.91,0.79,0.78,4.58,night,nominal,2022-02-07T11:58:23.239,2022-02-07T11:58:23.239
nasa_fire.164904121,19d44452-bbf5-505c-2a49-6b0488b8a93b,POINT (-101.23888 31.97214),2022-02-07T07:33:00,296.26,271.36,0.66,0.73,0.87,night,nominal,2022-02-07T11:58:23.183,2022-02-07T11:58:23.183
nasa_fire.164877958,36b755d9-e589-5e85-db12-97067241ce8e,POINT (-102.63823 31.50359),2022-02-06T19:10:00,349.56,294.83,0.4,0.6,6.19,day,nominal,2022-02-07T00:00:19.637,2022-02-07T00:00:19.637
nasa_fire.164877971,ae02b7f5-8b35-a46c-72dd-9cd8ef38a3f7,POINT (-101.68943 32.43213),2022-02-06T19:10:00,338.71,293.19,0.33,0.56,1.84,day,nominal,2022-02-07T00:00:19.789,2022-02-07T00:00:19.789
nasa_fire.164877972,746b48f0-3f48-9d3e-0507-8fd9493523d5,POINT (-101.64592 32.4778),2022-02-06T19:10:00,338.43,295.73,0.33,0.55,1.73,day,nominal,2022-02-07T00:00:19.8,2022-02-07T00:00:19.8
nasa_fire.164850694,a10f6e8f-a53e-a0a9-d881-14cf71a394e4,POINT (-104.01463 32.1523),2022-02-06T09:32:00,297.71,265.72,0.43,0.62,0.32,night,nominal,2022-02-06T18:06:30.309,2022-02-06T18:06:30.309
nasa_fire.164850695,29411435-d8ff-a089-0354-680849c0db5a,POINT (-104.0014 32.00109),2022-02-06T09:32:00,309.74,265.77,0.44,0.62,1.29,night,nominal,2022-02-06T18:06:30.319,2022-02-06T18:06:30.319
nasa_fire.164850696,c8d59ebd-ea6d-cca6-7250-8bc92bf34822,POINT (-103.84245 31.76805),2022-02-06T09:32:00,301.85,267.18,0.45,0.63,0.9,night,nominal,2022-02-06T18:06:30.33,2022-02-06T18:06:30.33
nasa_fire.164850697,fdeeb347-9512-49d9-2e1f-3c72eaaa9305,POINT (-103.54277 31.59113),2022-02-06T09:32:00,298.92,267.04,0.48,0.64,0.55,night,nominal,2022-02-06T18:06:30.34,2022-02-06T18:06:30.34
nasa_fire.164850698,bd3c1e69-79ff-3508-8d26-8064d3391a55,POINT (-103.55896 31.57649),2022-02-06T09:32:00,295.28,268.35,0.48,0.64,0.66,night,nominal,2022-02-06T18:06:30.351,2022-02-06T18:06:30.351
nasa_fire.164850699,ece7bb2d-ead7-d85b-976e-a50051c44837,POINT (-103.65691 31.5476),2022-02-06T09:32:00,296.17,269.62,0.47,0.64,0.64,night,nominal,2022-02-06T18:06:30.362,2022-02-06T18:06:30.362
nasa_fire.164850684,80499526-a1ac-7770-21d0-b061ff3b48c2,POINT (-102.24085 32.19525),2022-02-06T09:32:00,303.49,264.75,0.54,0.68,1.5,night,nominal,2022-02-06T18:06:30.2,2022-02-06T18:06:30.2
nasa_fire.164850683,0006e6cb-0614-fec6-ff88-a5c2c832f706,POINT (-102.186 32.20678),2022-02-06T09:32:00,299.64,264.13,0.55,0.68,0.94,night,nominal,2022-02-06T18:06:30.189,2022-02-06T18:06:30.189
nasa_fire.164850682,55ae8848-f355-b05c-8299-e00e70cda583,POINT (-101.93373 32.21122),2022-02-06T09:32:00,327.9,268.93,0.56,0.69,3.15,night,nominal,2022-02-06T18:06:30.179,2022-02-06T18:06:30.179
nasa_fire.164850681,1a3ba3a0-2789-753d-0c63-6245778b9391,POINT (-101.93248 32.21354),2022-02-06T09:32:00,323.79,268.7,0.56,0.69,2.04,night,nominal,2022-02-06T18:06:30.168,2022-02-06T18:06:30.168
nasa_fire.164850685,5f6be16d-c919-fb66-2df2-d6e93acf3a99,POINT (-102.19547 32.1826),2022-02-06T09:32:00,295.71,265.27,0.55,0.68,1.53,night,nominal,2022-02-06T18:06:30.211,2022-02-06T18:06:30.211
nasa_fire.164850686,091e605c-0fb4-ccff-53b9-0f10734571d9,POINT (-102.24311 32.18919),2022-02-06T09:32:00,322.13,263.77,0.54,0.68,1.5,night,nominal,2022-02-06T18:06:30.222,2022-02-06T18:06:30.222
nasa_fire.164850687,ab7991e1-d6b3-1f6c-d8e9-cf778307dd5a,POINT (-102.24176 32.19204),2022-02-06T09:32:00,330.5,265.19,0.54,0.68,3.26,night,nominal,2022-02-06T18:06:30.233,2022-02-06T18:06:30.233
nasa_fire.164850689,a1a1f8ee-fbba-149f-95aa-88e6f4111d00,POINT (-101.79787 31.7394),2022-02-06T09:32:00,351.71,271.72,0.59,0.7,4.54,night,nominal,2022-02-06T18:06:30.255,2022-02-06T18:06:30.255
nasa_fire.164850690,1061df0f-ecf3-28e5-fcdd-8963021117f6,POINT (-101.80038 31.7332),2022-02-06T09:32:00,327.96,268.18,0.59,0.7,4.54,night,nominal,2022-02-06T18:06:30.266,2022-02-06T18:06:30.267
nasa_fire.164850691,5c259113-a029-6265-129f-ae1277ad2f6c,POINT (-101.79517 31.73836),2022-02-06T09:32:00,332.45,269.12,0.59,0.7,6.35,night,nominal,2022-02-06T18:06:30.277,2022-02-06T18:06:30.277
nasa_fire.164850692,aa73e007-56e2-4309-9cfe-06de40b0f62f,POINT (-101.80124 31.74004),2022-02-06T09:32:00,319.62,269.43,0.59,0.7,7.59,night,nominal,2022-02-06T18:06:30.288,2022-02-06T18:06:30.288
nasa_fire.164850688,76b4ec10-ebe7-d847-7f4a-a9bd6f3323a9,POINT (-104.47026 32.62399),2022-02-06T09:32:00,305.64,265.61,0.4,0.6,0.85,night,nominal,2022-02-06T18:06:30.244,2022-02-06T18:06:30.244
nasa_fire.164850677,68462d28-e97c-8228-57ea-37b960502215,POINT (-101.64651 32.47911),2022-02-06T09:32:00,302.49,267.33,0.57,0.69,1.61,night,nominal,2022-02-06T18:06:30.125,2022-02-06T18:06:30.126
nasa_fire.164850678,5b389e59-91d3-e7bc-422b-ca88b0b8a488,POINT (-101.68929 32.43644),2022-02-06T09:32:00,312.62,266.65,0.57,0.69,2.1,night,nominal,2022-02-06T18:06:30.136,2022-02-06T18:06:30.137
nasa_fire.164850679,b03b361b-4712-216f-bb16-7bbdf740a032,POINT (-101.68914 32.43545),2022-02-06T09:32:00,313.83,266.4,0.57,0.69,1.83,night,nominal,2022-02-06T18:06:30.147,2022-02-06T18:06:30.147
nasa_fire.164850680,6196b1ee-3915-ef7b-7829-8ba1a305640d,POINT (-101.87233 32.25108),2022-02-06T09:32:00,295.2,267.63,0.57,0.69,0.65,night,nominal,2022-02-06T18:06:30.157,2022-02-06T18:06:30.158
nasa_fire.164850693,318c99c2-111b-677f-f6dd-b4b5e28745ea,POINT (-103.8305 32.20834),2022-02-06T09:32:00,298.33,267.42,0.44,0.63,1.34,night,nominal,2022-02-06T18:06:30.299,2022-02-06T18:06:30.299
nasa_fire.164814874,a331820c-3306-7775-6cb2-40261c4e941d,POINT (-101.51183 31.50995),2022-02-06T07:52:00,307.59,269.62,0.36,0.57,0.48,night,nominal,2022-02-06T11:58:16.265,2022-02-06T11:58:16.265
nasa_fire.164814850,b495c514-247b-c09e-1798-4e83890f89d8,POINT (-100.68549 32.04752),2022-02-06T07:52:00,296.85,271.25,0.33,0.55,0.47,night,nominal,2022-02-06T11:58:15.998,2022-02-06T11:58:15.998
nasa_fire.164814857,84617d75-9d60-2062-45cd-14e5d400ffc0,POINT (-100.70308 31.85872),2022-02-06T07:52:00,304.5,271.84,0.32,0.55,0.98,night,nominal,2022-02-06T11:58:16.084,2022-02-06T11:58:16.084
nasa_fire.164814862,34cfc621-c619-7c51-d741-b47cea28d3c0,POINT (-100.616 31.72529),2022-02-06T07:52:00,299.45,271.96,0.32,0.55,1,night,nominal,2022-02-06T11:58:16.138,2022-02-06T11:58:16.138
nasa_fire.164814863,13961295-e378-d8fe-f726-123b279e9de4,POINT (-100.6126 31.72502),2022-02-06T07:52:00,299.82,271.86,0.32,0.55,0.69,night,nominal,2022-02-06T11:58:16.148,2022-02-06T11:58:16.149
nasa_fire.164814864,dc518f61-2d80-c995-c7ee-e10431290169,POINT (-100.60918 31.72475),2022-02-06T07:52:00,295.24,271.48,0.32,0.55,0.69,night,nominal,2022-02-06T11:58:16.159,2022-02-06T11:58:16.159
nasa_fire.164814897,c8c1284b-37b7-560c-6246-c43079a0ea44,POINT (-101.79735 31.34245),2022-02-06T07:52:00,296.93,269.93,0.37,0.58,2.76,night,nominal,2022-02-06T11:58:16.519,2022-02-06T11:58:16.52
nasa_fire.164814896,0a37ae28-1a9f-dae0-468d-8f2e270e7a9d,POINT (-101.80134 31.34275),2022-02-06T07:52:00,346.71,271.28,0.37,0.58,2.78,night,nominal,2022-02-06T11:58:16.507,2022-02-06T11:58:16.507
nasa_fire.164814895,069fce46-96b2-9351-b366-6ee15c39df25,POINT (-101.80076 31.34817),2022-02-06T07:52:00,304.79,270.85,0.37,0.58,2.78,night,nominal,2022-02-06T11:58:16.496,2022-02-06T11:58:16.496
nasa_fire.164814881,1219f3c7-8385-5526-3bb4-3d4d66d5c4d0,POINT (-101.7995 31.34382),2022-02-06T07:52:00,367,272.49,0.37,0.58,5.16,night,high,2022-02-06T11:58:16.345,2022-02-06T11:58:16.345
nasa_fire.164814878,3248634a-0e45-966a-535f-6f3a884f6ee3,POINT (-102.1909 31.44283),2022-02-06T07:52:00,302.21,271,0.39,0.6,0.98,night,nominal,2022-02-06T11:58:16.31,2022-02-06T11:58:16.31
nasa_fire.164814868,3226bb7b-841d-432a-2069-85af39f44ded,POINT (-102.07887 31.80098),2022-02-06T07:52:00,302.11,268.46,0.39,0.59,0.79,night,nominal,2022-02-06T11:58:16.201,2022-02-06T11:58:16.201
nasa_fire.164814856,6c020036-27cd-ac73-8ca2-0e76dfc14df8,POINT (-102.21729 31.9932),2022-02-06T07:52:00,310.03,271.23,0.4,0.6,0.73,night,nominal,2022-02-06T11:58:16.074,2022-02-06T11:58:16.074
nasa_fire.164814845,a4b573cf-ccc4-0d1b-1617-abb5d606d43d,POINT (-101.9385 32.21024),2022-02-06T07:52:00,309.86,268.97,0.39,0.59,1.85,night,nominal,2022-02-06T11:58:15.944,2022-02-06T11:58:15.944
nasa_fire.164814844,bc4bad2b-0ae1-651f-4490-cecb3fded4d4,POINT (-101.87521 32.25031),2022-02-06T07:52:00,299.18,269.66,0.38,0.59,0.56,night,nominal,2022-02-06T11:58:15.934,2022-02-06T11:58:15.934
nasa_fire.164814851,4998f778-933f-b37a-89d5-570c0e655f68,POINT (-101.85602 32.12796),2022-02-06T07:52:00,297.41,268.46,0.38,0.59,0.9,night,nominal,2022-02-06T11:58:16.011,2022-02-06T11:58:16.012
nasa_fire.164814853,b7337fe6-7f34-76ae-5894-f8bd5b0967ff,POINT (-101.8382 32.09918),2022-02-06T07:52:00,296.33,268.33,0.38,0.59,0.31,night,nominal,2022-02-06T11:58:16.036,2022-02-06T11:58:16.037
nasa_fire.164814854,a5b17575-f371-fbb2-873b-f7407a997ae7,POINT (-101.83635 32.09867),2022-02-06T07:52:00,295.23,268.63,0.38,0.59,0.42,night,nominal,2022-02-06T11:58:16.048,2022-02-06T11:58:16.048
nasa_fire.164814852,207e74d5-ce30-89f5-1343-e1a4c7a7b598,POINT (-103.63199 32.21218),2022-02-06T07:52:00,295.93,265.75,0.49,0.65,0.59,night,nominal,2022-02-06T11:58:16.024,2022-02-06T11:58:16.024
nasa_fire.164814870,5880fcb0-d251-2f9e-36e0-b5863cf6ff0d,POINT (-103.84502 31.76902),2022-02-06T07:52:00,296.25,267.71,0.5,0.65,0.68,night,nominal,2022-02-06T11:58:16.223,2022-02-06T11:58:16.223
nasa_fire.164814875,9e8c611b-0cc2-5b66-1d0f-70582d503354,POINT (-103.54352 31.59286),2022-02-06T07:52:00,296.56,268.88,0.47,0.64,0.61,night,nominal,2022-02-06T11:58:16.275,2022-02-06T11:58:16.276
nasa_fire.164814876,af173632-d879-cb78-afad-3e497f60fcd8,POINT (-103.56052 31.57569),2022-02-06T07:52:00,297.91,268.1,0.48,0.64,0.59,night,nominal,2022-02-06T11:58:16.287,2022-02-06T11:58:16.287
nasa_fire.164814846,d43f6599-cd28-16e4-0c20-09d0bc2c2165,POINT (-101.93542 32.21101),2022-02-06T07:52:00,317.63,270.25,0.39,0.59,1.12,night,nominal,2022-02-06T11:58:15.954,2022-02-06T11:58:15.955
nasa_fire.164814848,892f724b-1f4f-6c95-96f2-5b6e8c1c3f13,POINT (-102.19593 32.17887),2022-02-06T07:52:00,322.45,270.15,0.4,0.6,1.42,night,nominal,2022-02-06T11:58:15.976,2022-02-06T11:58:15.976
nasa_fire.164814849,ecf2972e-45f4-1157-2488-9b4bfb380831,POINT (-101.9328 32.15536),2022-02-06T07:52:00,320.21,270.64,0.39,0.59,1.98,night,nominal,2022-02-06T11:58:15.987,2022-02-06T11:58:15.987
nasa_fire.164814843,6191e542-1664-717d-dc24-f592d1fa4115,POINT (-101.4099 32.27959),2022-02-06T07:52:00,301.35,273.97,0.36,0.57,0.68,night,nominal,2022-02-06T11:58:15.923,2022-02-06T11:58:15.923
nasa_fire.164814839,e4c89ef4-be93-c44d-f245-f4a8b907d6b8,POINT (-101.85822 32.4591),2022-02-06T07:50:00,298.09,268.13,0.38,0.59,0.47,night,nominal,2022-02-06T11:58:15.877,2022-02-06T11:58:15.877
nasa_fire.164814838,222086b7-1f9d-c06f-ffd4-fb670ab37e26,POINT (-101.64806 32.47744),2022-02-06T07:50:00,313.92,269.92,0.37,0.58,1.22,night,nominal,2022-02-06T11:58:15.866,2022-02-06T11:58:15.867
nasa_fire.164814840,0d1cb41b-d681-65d7-b164-9daf8dc84621,POINT (-101.68968 32.43655),2022-02-06T07:50:00,329.52,269.58,0.38,0.58,2.11,night,nominal,2022-02-06T11:58:15.888,2022-02-06T11:58:15.888
nasa_fire.164814841,3965c22e-3554-b3ba-2f09-cb9e667813c1,POINT (-101.69028 32.43111),2022-02-06T07:50:00,296.09,267.27,0.38,0.58,0.55,night,nominal,2022-02-06T11:58:15.9,2022-02-06T11:58:15.9
nasa_fire.164794335,e55b6042-03f9-b09b-e47f-75424477d709,POINT (-100.60361 31.71884),2022-02-05T19:27:00,330.71,285.6,0.5,0.41,3.51,day,nominal,2022-02-06T00:05:11.19,2022-02-06T00:05:11.19
nasa_fire.164794345,561a9b19-18cb-ee87-e8b3-bdc66bd6f563,POINT (-100.69086 31.91702),2022-02-05T19:27:00,338.64,282.08,0.5,0.41,3.65,day,nominal,2022-02-06T00:05:11.277,2022-02-06T00:05:11.277
nasa_fire.164794347,24ea1cd2-4f62-74d5-a9ed-a4eb0cef8b75,POINT (-100.69183 31.92073),2022-02-05T19:27:00,352.08,282.83,0.5,0.41,9.89,day,nominal,2022-02-06T00:05:11.295,2022-02-06T00:05:11.295
nasa_fire.164794348,ce233098-b82d-909c-c2ae-c9bc186779c1,POINT (-100.69345 31.92024),2022-02-05T19:27:00,348.66,283.15,0.5,0.41,8.65,day,nominal,2022-02-06T00:05:11.304,2022-02-06T00:05:11.304
nasa_fire.164794329,11e26716-5357-c55a-744c-aafafaea198c,POINT (-103.58777 31.09652),2022-02-05T19:27:00,329.59,295.59,0.49,0.49,2,day,nominal,2022-02-06T00:05:11.136,2022-02-06T00:05:11.136
nasa_fire.164732713,19a1dd79-6032-cd4a-4791-ba1cc3fc010a,POINT (-104.16808 31.7809),2022-02-05T09:49:00,296.24,265.93,0.79,0.78,0.92,night,nominal,2022-02-05T17:58:20.556,2022-02-05T17:58:20.556
nasa_fire.164727080,0db731b5-d501-1ff9-3fda-831d42ed34d2,POINT (-101.80065 31.85158),2022-02-05T08:09:00,329.53,268.21,0.4,0.44,5.11,night,nominal,2022-02-05T11:57:02.155,2022-02-05T11:57:02.156
nasa_fire.164727074,d0a9dc51-023a-216e-32f7-2a9cb46e63e7,POINT (-101.75198 31.9574),2022-02-05T08:09:00,335.03,266.84,0.4,0.44,1.94,night,nominal,2022-02-05T11:57:02.103,2022-02-05T11:57:02.103
nasa_fire.164727075,1f0d5350-6cef-a539-af28-a6c8d19c8dda,POINT (-102.21912 31.98996),2022-02-05T08:09:00,331.14,267.77,0.42,0.46,2.81,night,nominal,2022-02-05T11:57:02.112,2022-02-05T11:57:02.112
nasa_fire.164727076,3cb479fa-cae9-44ce-e6d3-94f66efba087,POINT (-101.99016 31.94923),2022-02-05T08:09:00,305.7,265.82,0.41,0.45,0.55,night,nominal,2022-02-05T11:57:02.121,2022-02-05T11:57:02.121
nasa_fire.164727079,17e5f9e6-2e58-a56b-b5b3-28c631c3c01a,POINT (-101.80493 31.85205),2022-02-05T08:09:00,336.9,265.45,0.4,0.44,12.18,night,nominal,2022-02-05T11:57:02.146,2022-02-05T11:57:02.146
nasa_fire.164727081,2325fc87-4f18-6a79-65ed-9039c59ca839,POINT (-101.80125 31.84749),2022-02-05T08:09:00,325.62,264.16,0.4,0.44,5.11,night,nominal,2022-02-05T11:57:02.164,2022-02-05T11:57:02.164
nasa_fire.164727093,f3fb0d75-c398-aa1f-5638-484cf7b4b7d0,POINT (-102.19238 31.44538),2022-02-05T08:09:00,303.09,266.11,0.42,0.45,0.58,night,nominal,2022-02-05T11:57:02.274,2022-02-05T11:57:02.275
nasa_fire.164727094,dab07546-7a36-0464-924c-dcfad3c0ee7d,POINT (-102.193 31.44121),2022-02-05T08:09:00,303.3,265.59,0.42,0.45,0.77,night,nominal,2022-02-05T11:57:02.283,2022-02-05T11:57:02.284
nasa_fire.164727095,90e99be6-f1b7-846d-8640-25685a92336a,POINT (-101.40496 31.34811),2022-02-05T08:09:00,301.55,266.11,0.57,0.43,0.98,night,nominal,2022-02-05T11:57:02.293,2022-02-05T11:57:02.293
nasa_fire.164727096,afb33f70-8877-55b5-85cb-e1c694d092e0,POINT (-101.57194 31.34969),2022-02-05T08:09:00,302.9,266.41,0.38,0.44,0.76,night,nominal,2022-02-05T11:57:02.301,2022-02-05T11:57:02.302
nasa_fire.164727099,4a02def4-af26-63c5-9212-67a001e90085,POINT (-101.7989 31.34653),2022-02-05T08:09:00,324.48,267.47,0.4,0.44,2.02,night,nominal,2022-02-05T11:57:02.328,2022-02-05T11:57:02.328
nasa_fire.164727100,8f9c9ce3-a245-19b2-cbd2-2f58f403bb32,POINT (-101.79952 31.34246),2022-02-05T08:09:00,315.79,266.95,0.4,0.44,1.65,night,nominal,2022-02-05T11:57:02.337,2022-02-05T11:57:02.337
nasa_fire.164727078,28cfdb04-9790-33e7-f420-43734e88f151,POINT (-100.6166 31.7219),2022-02-05T08:09:00,302.33,266.34,0.52,0.42,1.92,night,nominal,2022-02-05T11:57:02.138,2022-02-05T11:57:02.138
nasa_fire.164727077,c1ebed0c-8db8-ebb8-65e7-8b5127b1e032,POINT (-100.61601 31.72574),2022-02-05T08:09:00,309.04,267.44,0.52,0.42,1.92,night,nominal,2022-02-05T11:57:02.129,2022-02-05T11:57:02.129
nasa_fire.164727082,415d86c7-be04-1008-ac1b-7d0b3c143782,POINT (-103.58569 31.9436),2022-02-05T08:09:00,320.92,263.52,0.51,0.49,2.72,night,nominal,2022-02-05T11:57:02.175,2022-02-05T11:57:02.175
nasa_fire.164727083,4a07ecc1-1379-d446-81c1-3d6b79456507,POINT (-104.12125 31.89646),2022-02-05T08:09:00,295.39,266.04,0.54,0.51,0.52,night,nominal,2022-02-05T11:57:02.184,2022-02-05T11:57:02.184
nasa_fire.164727084,704d3877-5153-d2a9-e7d6-96a825509e91,POINT (-104.03367 31.81266),2022-02-05T08:09:00,298.98,266.04,0.54,0.5,0.96,night,nominal,2022-02-05T11:57:02.193,2022-02-05T11:57:02.193
nasa_fire.164727085,8e859c6c-ea19-c514-3fda-22cd969cd4b7,POINT (-103.90308 31.80807),2022-02-05T08:09:00,295.06,267.88,0.53,0.5,0.86,night,nominal,2022-02-05T11:57:02.201,2022-02-05T11:57:02.201
nasa_fire.164727086,adf60670-1fe7-faaf-0af3-c9477dfd3e5f,POINT (-104.03427 31.81107),2022-02-05T08:09:00,301.66,265.71,0.54,0.5,0.72,night,nominal,2022-02-05T11:57:02.21,2022-02-05T11:57:02.21
nasa_fire.164727089,7bd2503c-f05f-8bd7-7d8e-703e98c2eca2,POINT (-103.81154 31.65078),2022-02-05T08:09:00,295.73,266.45,0.52,0.5,0.87,night,nominal,2022-02-05T11:57:02.238,2022-02-05T11:57:02.239
nasa_fire.164727090,6345de56-c0bc-5df4-4e74-c96332b08849,POINT (-103.81213 31.64617),2022-02-05T08:09:00,302.73,264.95,0.52,0.5,1.14,night,nominal,2022-02-05T11:57:02.248,2022-02-05T11:57:02.248
nasa_fire.164727092,9090fce5-d560-7313-6f98-aae199e7582f,POINT (-104.03902 31.6389),2022-02-05T08:09:00,306.28,269.02,0.53,0.5,1,night,nominal,2022-02-05T11:57:02.265,2022-02-05T11:57:02.266
nasa_fire.164727097,49d1c09a-758a-5b84-de2c-aeafaf46e6b7,POINT (-104.06855 31.58777),2022-02-05T08:09:00,311.54,268.56,0.53,0.5,1.49,night,nominal,2022-02-05T11:57:02.31,2022-02-05T11:57:02.31
nasa_fire.164727071,51ab53a5-90a6-1ad5-4a89-26a22ff2cc2d,POINT (-101.40917 32.28111),2022-02-05T08:09:00,296.25,270.28,0.39,0.44,0.7,night,nominal,2022-02-05T11:57:02.078,2022-02-05T11:57:02.078
nasa_fire.164700330,86a24f9a-18c6-c2ad-b1c4-6199cc3a4667,POINT (-101.35154 32.49525),2022-02-04T19:46:00,335.28,283.17,0.38,0.36,12.05,day,nominal,2022-02-05T00:01:58.527,2022-02-05T00:01:58.527
nasa_fire.164700328,b79f014c-8a8c-0a37-0399-8be1bda4b821,POINT (-102.24411 32.19092),2022-02-04T19:46:00,345,288.16,0.39,0.36,2.53,day,nominal,2022-02-05T00:01:58.505,2022-02-05T00:01:58.505
nasa_fire.164700304,37c959e7-5bb8-f2f2-8ad7-853561bf4114,POINT (-100.30859 30.04975),2022-02-04T19:46:00,327.73,280.47,0.38,0.36,1.99,day,nominal,2022-02-05T00:01:58.244,2022-02-05T00:01:58.244
nasa_fire.164700313,86d47446-a8cf-0f1d-5e82-fe8ef3e45ca7,POINT (-101.03849 30.47903),2022-02-04T19:46:00,351.12,286.74,0.39,0.36,11.53,day,nominal,2022-02-05T00:01:58.341,2022-02-05T00:01:58.342
nasa_fire.164700332,af8d02dd-9322-3b2b-0df2-a4480b39cad0,POINT (-102.6636 32.64473),2022-02-04T19:46:00,328.48,282.44,0.4,0.37,2.94,day,nominal,2022-02-05T00:01:58.548,2022-02-05T00:01:58.548
nasa_fire.164700333,2d1bb181-38d9-c32a-963d-42c69be6dae0,POINT (-102.6678 32.64404),2022-02-04T19:46:00,325.75,282.74,0.4,0.37,2.94,day,nominal,2022-02-05T00:01:58.559,2022-02-05T00:01:58.559
nasa_fire.164700314,5ab89eb7-1f8a-6cdb-5613-6f9e30ed6deb,POINT (-101.03918 30.48234),2022-02-04T19:46:00,348.39,289.94,0.39,0.36,11.53,day,nominal,2022-02-05T00:01:58.352,2022-02-05T00:01:58.352
nasa_fire.164700326,2e9717c1-1af3-e379-fba4-a863d38783ae,POINT (-102.63093 31.98354),2022-02-04T19:46:00,337.02,289.09,0.4,0.37,3.3,day,nominal,2022-02-05T00:01:58.483,2022-02-05T00:01:58.483
nasa_fire.164641270,7f9ceba6-dac1-2d91-2006-9e1d76b4e231,POINT (-104.06927 31.5863),2022-02-04T08:28:00,327.53,265.56,0.46,0.39,2.89,night,nominal,2022-02-04T12:01:20.949,2022-02-04T12:01:20.949
nasa_fire.164641266,a043cc58-6162-c2a6-d36a-f1fc91607643,POINT (-102.18921 31.44166),2022-02-04T08:28:00,326.15,265.41,0.4,0.37,1.92,night,nominal,2022-02-04T12:01:20.919,2022-02-04T12:01:20.919
nasa_fire.164641257,8f76a7a0-e7fd-1cf8-987d-dc2515485e6a,POINT (-101.35338 32.49227),2022-02-04T08:28:00,328.41,265.73,0.39,0.36,5.53,night,nominal,2022-02-04T12:01:20.847,2022-02-04T12:01:20.847
nasa_fire.164641261,37994b24-cc98-f8ad-0f41-1e63c490f02b,POINT (-101.87372 32.24733),2022-02-04T08:28:00,327.29,263.67,0.4,0.37,3,night,nominal,2022-02-04T12:01:20.878,2022-02-04T12:01:20.879
nasa_fire.164641262,a62448ac-56ab-430b-cb72-265c3a4a511f,POINT (-103.6713 31.9254),2022-02-04T08:28:00,321.3,264.71,0.44,0.39,2.06,night,nominal,2022-02-04T12:01:20.886,2022-02-04T12:01:20.886
nasa_fire.164641269,8ce6edb1-cf44-69ce-bcfc-ca453a24a370,POINT (-104.06529 31.63718),2022-02-04T08:28:00,330.06,266.34,0.46,0.39,3.33,night,nominal,2022-02-04T12:01:20.941,2022-02-04T12:01:20.941
nasa_fire.164641264,93b10faf-bc7b-1a23-1b90-a340bfa5fe23,POINT (-104.11772 31.89697),2022-02-04T08:28:00,326.36,266.29,0.46,0.39,3.67,night,nominal,2022-02-04T12:01:20.9,2022-02-04T12:01:20.9
nasa_fire.164641254,4df12474-3ca6-3eb4-d754-ba6687c7ca0b,POINT (-102.56179 33.4625),2022-02-04T08:28:00,327.48,260.74,0.42,0.38,3.67,night,nominal,2022-02-04T12:01:20.824,2022-02-04T12:01:20.825
nasa_fire.164641255,9157679c-e7f0-061b-91e5-60d2534e745d,POINT (-102.81752 33.00191),2022-02-04T08:28:00,320.48,261.98,0.42,0.38,1.68,night,nominal,2022-02-04T12:01:20.832,2022-02-04T12:01:20.832
nasa_fire.164641263,a732ea8f-04c3-d232-9a4a-96da317565b1,POINT (-103.42255 31.84293),2022-02-04T08:28:00,324.6,266.3,0.43,0.38,2.11,night,nominal,2022-02-04T12:01:20.893,2022-02-04T12:01:20.893
